! にじさんじ
! --------------------------------------------------------------------------------
ろーろー	Lorou
はくれん	Hakuren

! VirtuaReal Project
! --------------------------------------------------------------------------------
あいね	Eine
るき	Ruki
ななみ	Nanami
いちご	Ichigo
こういち	Kouichi
むり	Muri
ぷらす	Plus
わくひめ	Waku
にゃつき	Nyatsuki
みき	Miki
ほしみ	Hoshimi
まひる	Mahiru
あざ	Aza
やぎみちゆき	Yagi
たびびと	Tabibito
ろい	Roi
せいや	Seiya
さや	Saya
ゆきえ	Yukie
さまえる	Samael
かる	Karu
しき	Shiki
かおす	Chaos
きよら	Kiyora
ちはる	Chiharu

! VirtuaReal Star
! --------------------------------------------------------------------------------
りんいぇんようさ		0

! 元 VirtuaReal Project
! --------------------------------------------------------------------------------
はのん	Hanon
みもい	Mimoi
ぱっくす	Pax

! NIJISANJI EN
! --------------------------------------------------------------------------------
あでぃあ	Aadya
びはん	Vihaan
ぬーる	Noor

! ユメノグラフィア
! --------------------------------------------------------------------------------
あおみかやな	Aomi Kayana
あさぎりいづる	Asagiri Izuru
いちのもりこひな	Ichinomori Kohina
かたくらひとみ	Katakura Hitomi
くれまはくぼ	Kurema Hakubo
くれやぺい	Kureya Pei
こはなてくと	Kohana Techt
ころぼしまう	Koroboshi Mau
しのみやとうか	Shinomiya Touca
はえとりかづら	Haetori Kazura
はとおかここ	Hatohka Coco
ひじりぐれいる	Hijiri Grail
ひめるち	Hime Ruchi
ふでそめしき	Fudesome Shiki
ほうしょうてあ	Hosho Tea
みかげみゆ	Mikage Miyu
みさごゆきまち	Misago Yukimachi
みなみあやね	Minami Ayane
みーてぃあ	Meteor
りいか	Reeka
りくどうかろ	Rikudou Karo
ろっどくろうりー	Rod Crowley

! SLEE
! --------------------------------------------------------------------------------
ももはらみのり	Momohara Minori
ひくらかの	Hikura Kano
ひめなぎさ	Hime Nagisa
あかづえまりん	Akadzue Marine
